1	117062	99.60	253	0	0	1	255	1	252	0	1232
1	300729	99.21	253	0	0	1	255	1	252	0	1225
1	125795	99.21	253	0	0	1	255	1	252	0	1223
1	142794	99.21	253	0	0	1	255	1	252	0	1223
2	227835	99.60	253	0	0	1	255	1	252	0	1232
2	320094	99.21	253	0	0	1	255	1	252	0	1223
2	324549	99.21	253	0	0	1	255	1	252	0	1223
2	311063	98.81	253	0	0	1	255	1	252	0	1214
3	121768	99.60	253	0	0	1	255	1	252	0	1232
3	121741	99.21	253	0	0	1	255	1	252	0	1223
3	221633	99.21	253	0	0	1	255	1	252	0	1223
3	281742	99.21	253	0	0	1	255	1	252	0	1223
4	156630	99.60	253	0	0	1	255	1	252	0	1232
4	302206	99.21	253	0	0	1	255	1	252	0	1223
4	213556	99.21	253	0	0	1	255	1	252	0	1223
4	257943	99.21	253	0	0	1	255	1	252	0	1223
5	36989	99.61	254	0	0	1	256	1	253	0	1237
5	7143	99.21	254	0	0	1	256	1	253	0	1228
5	59995	99.21	254	0	0	1	256	1	253	0	1228
5	10152	99.21	254	0	0	1	256	1	253	0	1228
6	117078	99.60	253	0	0	1	255	1	252	0	1232
6	225585	99.21	253	0	0	1	255	1	252	0	1223
6	435625	99.21	253	0	0	1	255	1	252	0	1223
6	133150	99.21	253	0	0	1	255	1	252	0	1223
7	117084	99.60	253	0	0	1	255	1	252	0	1232
7	122803	99.21	253	0	0	1	255	1	252	0	1223
7	127857	99.21	253	0	0	1	255	1	252	0	1223
7	225939	99.21	253	0	0	1	255	1	252	0	1223
8	163505	99.21	254	0	0	1	256	1	253	0	1228
8	302189	98.43	254	0	0	1	256	1	253	0	1210
8	304545	98.05	256	0	0	1	256	1	255	0	1195
8	160700	98.03	254	0	0	1	256	1	252	0	1193
9	214725	99.21	253	0	0	1	255	1	252	0	1223
9	302219	99.21	253	0	0	1	255	1	252	0	1223
9	210559	98.81	253	0	0	1	255	1	252	0	1214
9	153200	98.81	253	0	0	1	255	1	252	0	1214
10	202619	99.60	253	0	0	1	255	1	252	0	1232
10	173999	96.84	253	0	0	1	255	1	252	0	1169
10	234400	96.84	253	0	0	1	255	1	252	0	1169
10	122803	96.44	253	0	0	1	255	1	252	0	1160
11	4896	99.61	254	0	0	1	256	1	253	0	1237
11	129582	99.21	254	0	0	1	256	1	253	0	1230
11	305607	99.21	254	0	0	1	256	1	253	0	1228
11	329444	99.21	254	0	0	1	256	1	253	0	1228
12	131524	99.60	253	0	0	1	255	1	252	0	1232
12	182695	99.21	253	0	0	1	255	1	252	0	1223
12	309559	99.21	253	0	0	1	255	1	252	0	1223
12	293262	99.21	253	0	0	1	255	1	252	0	1223
13	16538	99.61	254	0	0	1	256	1	253	0	1237
13	63460	99.21	254	0	0	1	256	1	253	0	1228
13	153673	99.21	254	0	0	1	256	1	253	0	1228
13	298882	99.21	254	0	0	1	256	1	253	0	1228
14	148048	99.60	253	0	0	1	255	1	252	0	1232
14	156813	99.21	253	0	0	1	255	1	252	0	1223
14	295054	99.21	253	0	0	1	255	1	252	0	1223
14	272659	99.21	253	0	0	1	255	1	252	0	1223
15	90966	99.61	254	0	0	1	256	1	253	0	1237
15	155530	99.21	254	0	0	1	256	1	253	0	1228
